hitClass,exitSpeed,launchAngle,direction,distance,playingLevel
3,29.8192959,7.9662466,10.2149582,23.7763882,0
4,34.354454,21.8005981,11.4409132,74.7089157,2
2,0,0,0,0,2
3,33.5906868,7.0486865,11.78089,27.462265,1
4,40.9742966,23.8557129,-10.129323,100.642494,1
1,24.44795,-0.684457064,40.2287178,8.944061,0
4,42.05233,23.2839088,0.347750127,90.88797,3
2,0,0,0,0,3
2,0,0,0,0,1
2,0,0,0,0,3
2,0,0,0,0,3
4,36.59999847,17.17000008,9.93999958,77.70999908,1
4,35.8749847,15.4887009,15.93921,67.94183,3
4,38.8898125,21.0090523,6.430552,94.5503,3
3,31.0060139,13.43811,-14.3597717,43.8494263,1
1,31.1921215,-23.89072,-0.7969802,2.811225,1
3,40.8489571,10.1901894,-10.9799595,47.2998848,2
2,0,0,0,0,2
2,0,0,0,0,3
5,34.56448,24.1484737,5.47897673,79.90332,2
2,0,0,0,0,3
3,42.5216141,7.505295,-14.7600985,37.151844,0
5,39.8459435,28.9031734,17.9506779,105.391762,2
3,36.18144,13.5449648,8.140538,59.5010757,1
4,25.8022861,21.66318,13.0983925,48.0688934,0
2,0,0,0,0,0
2,31.0118752,2.765302,-7.0209074,17.8516769,1
5,31.73627,37.094883,-8.699596,75.98226,1
2,38.504734,4.09973955,3.17033339,30.162466,2
2,0,0,0,0,2
3,34.03859,9.503171,33.6174736,32.12797,1
2,0,0,0,0,0
4,27.39127,22.0072174,0.4068809,48.4926834,0
2,0,0,0,0,0
1,39.1588631,-5.078519,8.938708,5.83673,1
4,44.2594452,23.506403,-14.95363,104.882553,3
5,42.3845329,25.64927,12.6684666,93.3957062,3
2,45.2340546,3.17241478,30.8253155,42.0859337,3
2,0,0,0,0,1
5,27.3832321,26.7727642,12.2733393,56.219265,0
5,26.29662,28.4614143,-22.1606445,55.94292,1
4,26.7572689,16.7451344,2.97368455,43.3426361,0
5,36.3228035,31.7081413,-11.2747145,101.344292,2
3,29.3828411,8.998221,23.3872318,24.8955631,0
2,40.86542,4.50557375,8.548324,26.7720165,2
1,31.88539,-11.7051849,-9.306737,2.544234,1
3,31.2100086,11.7836,-29.4452267,37.59308,1
2,0,0,0,0,2
2,0,0,0,0,2
1,40.55087,-5.83587265,-0.3911267,5.903559,2
3,38.4591,6.012295,-19.7790184,34.025486,1
3,32.7268257,10.3365335,-9.42609,38.9582062,1
4,29.5442257,22.0758133,-7.06407452,57.49888,1
3,37.825798,12.2025881,14.6319256,59.58979,1
1,28.3583164,-0.7576678,-17.26054,9.70443249,0
2,0,0,0,0,1
2,0,0,0,0,0
2,0,0,0,0,0
3,38.933773,9.442785,2.9947648,47.5223351,1
3,38.2103767,9.997583,3.8738718,52.48519,2
3,35.36367,7.371513,16.7548389,34.4395332,1
5,33.7493134,34.51763,-18.189537,82.15064,1
5,35.8363838,34.0724373,5.62361,88.3624039,2
2,44.46638,4.451893,16.7352085,27.7350636,2
2,33.2638664,5.987591,1.544264,28.4135838,1
1,24.5195637,-5.743569,16.211628,4.716447,0
3,35.60095,8.79869652,-10.2256575,41.4820824,2
4,39.458004,16.87578,17.8098183,67.52921,3
3,36.83279,13.46939,12.9153013,57.06029,1
4,41.6372261,23.1062927,-14.6752958,105.988228,3
4,35.652504,23.3747635,-2.78399086,85.08604,2
3,36.19575,12.7709846,-6.48667574,54.763134,2
2,0,0,0,0,2
2,39.28492,3.29566669,-2.56615043,30.36092,3
6,28.18443,55.04307,-49.1678772,57.1219521,2
2,0,0,0,0,0
3,36.028,7.57330561,28.66572,26.6167374,2
5,35.7631378,33.245018,-9.64079,92.6681442,1
1,28.7525635,-2.52062631,6.36105061,7.574156,0
2,0,0,0,0,2
4,42.90688,20.78451,2.85395432,98.53601,3
2,0,0,0,0,2
2,0,0,0,0,3
3,30.0353222,9.283784,15.184411,27.33767,1
5,40.29977,36.4108353,38.7691345,105.346214,3
5,34.87015,34.92423,39.3531,90.43051,1
4,32.3680534,21.3288631,4.048362,62.1035576,0
4,39.45425,17.93714,5.282207,79.1507,1
4,38.1809731,17.6615028,7.24301243,83.3924255,1
2,0,0,0,0,0
5,36.182148,35.0679626,6.47020054,88.20926,2
1,35.45565,-10.329875,4.628065,3.21999216,0
4,35.9446754,20.9059525,4.31068,75.2127151,2
5,36.09317,37.98627,-8.853571,87.72119,2
2,0,0,0,0,2
2,0,0,0,0,0
2,0,0,0,0,1
3,35.72649,13.8512478,20.1940746,65.25284,1
1,26.866251,-11.7856617,16.7692814,3.148937,0
5,37.77466,29.2384853,17.61462,94.17554,2
4,38.6762161,23.3254757,-29.28555,85.56471,3
1,30.0170212,-10.2195549,23.831356,1.95212352,1
1,33.88837,-3.473242,30.2207947,6.109873,2
5,34.3295479,38.54231,10.9272814,82.8580856,1
5,27.93745,34.92824,12.43002,62.36789,0
2,0,0,0,0,2
1,39.2323341,-5.198704,-10.97917,6.27831841,1
3,41.14445,8.53835,-1.97314966,54.8136139,2
2,0,0,0,0,0
3,34.75741,14.0360346,4.88349867,61.540596,1
3,36.54453,14.9418659,25.4394932,64.07781,2
4,32.30902,22.3784542,-15.8294916,73.49463,0
2,41.0875473,0.193928689,-5.927268,15.3069563,3
3,34.2993965,7.0189333,-3.86356282,32.3334,1
3,41.7092171,13.2492676,7.96755648,83.99914,2
4,33.6501541,16.8202572,-20.0091915,58.0511551,2
3,36.18805,8.729887,28.8828773,32.18493,2
4,33.2098427,18.8036232,12.8724422,59.34735,1
2,0,0,0,0,2
3,32.1055,13.7076492,17.3842354,41.2288361,2
3,36.6472435,9.183877,-6.07176447,36.3886261,1
5,33.1674347,36.5066376,18.3834953,86.74152,1
2,0,0,0,0,1
5,39.4356041,29.9454746,-11.6182127,93.598175,2
5,22.8788319,25.7899475,-17.576683,41.4554024,0
5,35.3510551,45.32671,18.8015842,81.64207,2
5,37.0276642,28.4624882,-21.3833084,89.82511,2
4,38.93414,15.2868433,11.8906755,80.28313,1
2,41.7711067,5.37641144,12.38927,37.94845,1
4,33.12025,23.4639645,4.510995,77.3511658,1
2,0,0,0,0,3
2,0,0,0,0,1
2,44.4070663,4.20835638,-29.81463,23.5671749,1
2,0,0,0,0,2
2,0,0,0,0,1
2,0,0,0,0,0
1,37.957058,-8.939303,27.2464752,4.55347633,1
2,26.9262333,3.40589046,-55.27443,14.6204166,0
2,35.99896,5.82345724,-12.4310789,23.5677452,0
1,37.919632,-7.42649031,29.70274,3.76665235,1
3,17.8884048,14.8385439,1.292586,20.21148,0
4,34.78002,15.7556486,7.137818,67.89742,1
2,0,0,0,0,1
2,0,0,0,0,1
3,39.31898,7.26159334,-6.123717,39.8416023,3
2,34.8319473,3.21731973,-16.7175713,18.4820385,2
2,0,0,0,0,1
5,28.2658424,32.60129,-10.4066687,60.59668,1
1,27.6859684,-3.23266578,5.985097,7.27945328,2
1,33.0486069,-5.204912,9.276791,7.521288,1
4,44.04018,20.3860435,12.4412622,105.490013,2
2,0,0,0,0,2
2,0,0,0,0,1
3,32.3216324,14.8069725,-10.1229172,58.3664,2
4,26.2933083,17.2295265,-6.384312,43.176445,1
4,42.3423271,19.7849922,9.588095,87.89541,3
2,0,0,0,0,1
3,33.3600349,14.1285715,32.26093,35.3509,0
3,32.830574,11.9880543,4.3244257,37.7797432,1
4,31.60017,19.51685,-7.26350069,60.83366,0
1,29.1844959,-3.93758321,-1.84145784,7.14624071,0
5,30.6436958,33.11178,-17.5818558,73.93326,1
1,39.022,-7.956349,24.8806572,4.418755,2
5,41.9958076,28.8809319,6.555869,123.657196,3
2,29.3347435,3.02694058,18.503315,13.3411913,1
2,0,0,0,0,2
4,32.62072,23.9431686,1.43415916,68.22977,1
2,39.83501,5.84490776,5.172417,29.56968,3
1,35.9413071,-3.008761,2.09171677,8.883295,1
5,26.3529472,32.39946,7.43620825,57.35834,0
3,42.0883827,8.360177,-1.558062,41.33877,3
3,28.3323269,8.881154,-20.0103569,29.4956474,1
3,38.98039,6.057455,0.336030036,40.2109642,2
3,38.84237,11.4363508,-0.08027716,53.5009,2
2,0,0,0,0,1
2,0,0,0,0,1
3,39.7931252,7.117776,1.54415917,50.66502,1
6,23.498703,60.1878929,38.12694,38.8397369,0
2,0,0,0,0,0
3,35.3405342,6.81373024,-2.67917538,35.990448,2
2,39.75621,4.061545,-3.66541934,28.6074276,2
2,0,0,0,0,0
3,34.395092,14.6999435,23.6018353,56.4470749,1
4,39.0052147,15.1153364,5.65483856,56.2721977,1
2,0,0,0,0,2
5,33.1333733,37.3310432,17.27901,81.8726,1
3,39.72391,13.7589064,7.865366,76.13339,2
6,29.2314377,75.29919,51.73689,34.1400948,3
2,0,0,0,0,0
2,0,0,0,0,2
2,0,0,0,0,2
2,0,0,0,0,2
2,26.90578,1.51644337,3.359461,13.249918,0
3,44.9638672,10.2879848,-18.3815212,72.03612,3
3,42.1957932,14.8755035,-8.457967,85.80706,1
5,29.6179256,44.32906,0.555400848,69.21402,3
2,0,0,0,0,0
2,0,0,0,0,1
1,27.37398,-2.51262474,31.53711,6.7223053,1
4,27.5382538,22.8813019,-32.88892,51.5902748,0
3,21.6198559,13.3478355,-0.180295587,20.1560116,0
2,0,0,0,0,0
4,22.9453621,21.27817,-20.0894012,38.3220253,0
3,38.080864,11.022274,20.5858154,42.6235123,1
3,41.82115,11.34095,4.63403845,62.11681,3
1,32.98749,-7.4495225,26.2732258,5.42921352,1
4,23.8861885,16.72396,1.173595,30.3724022,2
2,0,0,0,0,1
1,25.1283474,-12.58008,-40.82534,3.60249972,0
4,40.408474,16.87307,-24.7972851,76.6517639,3
2,36.5848,4.39643335,9.643853,24.9063549,2
2,0,0,0,0,0
2,0,0,0,0,1
2,0,0,0,0,1
5,34.6208725,28.33327,-25.3828373,77.01677,1
1,18.2024937,-0.3675013,7.874122,6.523478,0
3,30.18917,12.1642189,24.960659,33.8675842,1
5,32.6908531,35.96962,-26.6847382,79.49048,1
3,42.20954,8.255317,-5.44315147,42.85987,2
3,34.9718246,14.9136305,-7.650403,59.7840958,1
3,46.8852158,14.8825512,13.3728285,71.46748,2
2,0,0,0,0,0
3,29.4192181,14.8437281,10.4512415,39.6975441,0
1,34.8706169,-8.468831,10.4172058,4.03236151,1
4,32.9584,21.3557644,-9.076373,71.8630447,0
2,19.9946175,1.81651914,-6.84219933,10.0035944,0
4,41.4456,18.5426426,-13.8181868,100.074295,3
1,34.1990776,-3.65914583,7.154009,9.611192,0
5,36.5284081,41.822998,-1.162301,81.78248,1
4,43.70593,21.7981911,-14.667942,106.050476,3
2,0,0,0,0,1
3,39.8816948,10.0875092,11.5814228,43.8948669,1
6,32.1860237,54.65808,-8.851687,61.0872726,2
2,0,0,0,0,1
4,37.960186,16.421711,20.39991,77.01216,1
1,30.789957,-3.64975381,17.0764179,6.8300395,0
3,28.36000061,11.46000004,-31,32.09999847,1
3,31.13088,10.1888571,5.84669971,28.1237526,1
2,0,0,0,0,3
5,33.20000076,33.75999832,-23.45999908,79.31999969,2
2,0,0,0,0,1
3,28.5977573,9.538562,18.3378143,30.3781033,0
2,41.5224724,2.24714541,30.858923,19.09777,3
2,0,0,0,0,2
5,36.03652,30.2597618,-5.58591127,85.60056,1
2,40.75281,1.40043688,-10.7438965,24.8246765,3
2,0,0,0,0,3
3,34.255722,13.2479773,28.0523014,41.1239471,1
5,34.8284035,32.1114731,-7.24822569,85.66962,3
2,0,0,0,0,1
5,31.4732151,27.5575,9.068652,73.3213043,0
6,33.5082,55.9094467,3.673258,66.97515,2
4,44.30492,21.9650116,7.760858,118.115341,3
1,41.25072,-1.52246571,4.835296,8.315893,1
2,0,0,0,0,1
4,30.50068,21.8377,4.41393661,64.3798447,0
4,25.9139862,23.1874657,-13.6248217,49.05239,0
3,36.6928368,6.99740553,13.66978,41.5905762,2
5,33.7695465,25.9226971,2.561136,81.3615952,0
5,27.0279026,26.82812,-14.4896412,50.4221344,1
2,32.9100266,0.758728,20.3690853,11.1469345,1
5,39.9022026,38.25913,-16.9719238,109.791618,2
4,48.6334763,23.5953083,28.8444443,114.969254,2
3,33.0176,10.2058182,-1.45990455,43.12739,1
2,0,0,0,0,1
5,32.681675,25.8533535,3.460352,80.7448654,1
2,0,0,0,0,1
4,39.8730469,20.2152367,12.431612,89.72715,1
2,0,0,0,0,2
5,33.302063,37.3130379,-9.029376,83.81251,2
5,35.3765755,32.8948555,-6.05524254,87.93059,1
1,23.1899433,-8.803306,1.3813715,4.738482,1
4,29.02000046,18.14999962,-22.75,50.31000137,0
5,36.9065971,29.5329781,-8.587346,95.873764,3
6,24.1459217,57.95575,62.1033974,42.7566147,1
3,42.1137123,8.749991,22.3849525,58.55573,1
4,36.6129265,23.0805779,3.57228827,90.2529,1
2,0,0,0,0,2
2,0,0,0,0,1
1,21.13999939,-19.12999916,1.190000057,2.390000105,3
2,0,0,0,0,3
3,31.809166,8.472281,30.3201351,29.5650616,0
1,29.2709484,-13.9074926,-5.911396,3.74932861,1
5,34.81231,34.62059,6.40643454,88.39917,1
3,37.2737579,7.49663162,7.845181,40.2316971,0
5,22.3187065,27.8788776,13.7384729,41.147625,0
4,40.4874763,20.44389,7.01619244,98.45932,3
1,31.95999908,-6.570000172,12.60999966,4.460000038,2
5,26.17653,40.21489,-8.808444,57.4790459,2
5,35.71191,41.2286949,3.49782419,90.90853,2
3,43.90731,10.4060249,1.08112967,69.05062,1
2,38.5680542,4.420672,4.137543,24.1312351,1
5,35.50002,24.3523712,-14.701931,81.26416,1
5,27.1202946,28.8750343,-26.3123856,55.2479019,0
3,41.200943,6.6522913,5.46949768,44.2660255,1
3,35.7673874,11.5437269,9.759264,53.2276573,2
2,0,0,0,0,0
2,0,0,0,0,1
5,23.859808,30.7571182,1.6849426,48.15648,0
2,0,0,0,0,2
3,32.32368,7.107083,-4.19579554,32.29816,1
5,30.0881653,25.3502254,-5.69842625,66.6133,1
2,0,0,0,0,2
2,0,0,0,0,3
1,34.4698448,-0.341427565,6.71992159,13.16606,3
4,24.1675,21.4937057,9.232605,40.8953171,0
3,33.300354,10.4031229,-22.3520336,32.9617271,1
2,0,0,0,0,1
4,39.5919533,18.9976234,-16.5814152,96.05792,2
6,23.4117641,85.0122452,-154.378632,1.34616971,2
5,29.6078873,29.9399128,-7.271028,57.46858,0
4,30.4900169,19.9972782,-13.579854,60.7929535,1
4,36.0168877,18.2035637,10.9585915,79.06146,2
1,37.24192,-3.22651458,22.9387474,9.060462,1
2,0,0,0,0,0
2,0,0,0,0,1
5,34.865345,25.4357777,-5.01204252,72.31562,1
4,35.79572,17.28205,-6.73169661,62.7662125,1
5,19.0703564,28.945755,-44.85645,30.3351078,1
1,33.4123268,-1.46908581,8.492356,12.2338209,1
4,35.132412,15.4414339,22.5371056,50.5520744,0
4,38.0172157,23.320118,-11.4492712,95.94293,2
1,32.2192879,-20.8375759,-2.41566229,2.11990428,1
3,28.2403069,7.58311,5.2546525,25.508173,2
4,29.72435,23.4602413,-2.25492477,64.39158,1
2,0,0,0,0,1
2,0,0,0,0,1
5,28.7152843,26.1547375,-8.580772,58.03385,1
2,0,0,0,0,1
4,37.0354652,22.607666,-39.98648,86.59902,2
5,37.3665,37.1157532,23.2444382,94.5341949,2
2,0,0,0,0,0
3,29.0721531,8.979139,-1.36759353,33.844326,1
1,31.732235,-1.10761333,35.03112,11.5023479,0
5,37.3003273,26.58255,-17.6922016,92.76379,1
2,0,0,0,0,1
4,38.3458557,20.686552,10.1983776,88.44112,1
1,33.89413,-13.4724874,18.0456352,2.41326475,1
3,37.6568,7.08238935,-1.85446823,35.65751,1
4,28.8346672,16.7882824,-2.13620043,44.7267952,0
4,37.2723274,20.01942,22.281004,72.09524,3
4,28.565424,22.6258011,21.53323,50.0669365,3
5,34.12956,26.5540543,-5.887812,78.124115,0
4,31.6968174,23.0789,-6.78111362,67.93767,0
2,0,0,0,0,2
6,30.4680767,56.9923325,-33.8201332,61.7525,1
3,42.0165,9.66785049,-4.424886,65.08923,2
1,40.7523842,-3.74288464,-19.9114189,8.16341,2
2,0,0,0,0,1
2,0,0,0,0,0
3,27.36503,12.3152943,16.5430088,28.99898,0
2,0,0,0,0,2
2,0,0,0,0,3
3,30.2815361,9.846599,10.2156229,27.3487339,1
3,37.5894928,6.591947,16.7464828,34.0574,0
2,0,0,0,0,1
2,0,0,0,0,1
2,0,0,0,0,1
4,40.8696022,18.4764023,10.05097,88.12369,3
4,39.90687,15.8196144,2.38229275,73.94758,1
1,22.682827,-10.8783951,8.852417,2.47131,0
2,0,0,0,0,3
2,0,0,0,0,2
1,36.9983368,-8.683757,-3.72275662,4.486329,1
4,32.24058,19.9241428,-18.8969479,64.4885,2
2,0,0,0,0,2
2,0,0,0,0,1
2,0,0,0,0,0
5,22.9261723,31.59126,-8.308559,45.1260376,0
2,39.4620438,0.135482162,40.77284,15.356884,0
4,28.4320755,22.9679337,-16.0544167,57.5508842,1
2,0,0,0,0,1
3,29.9941063,11.7396393,16.2845421,36.8666763,3
1,32.7779732,-7.59752274,34.9673424,5.10214329,1
2,0,0,0,0,3
2,0,0,0,0,1
4,29.761179,17.0730534,-8.162759,42.906395,1
5,33.0983734,24.5585461,-4.912944,74.0019455,1
5,26.8727341,24.3635635,23.93168,46.8404655,0
4,42.8808479,17.757412,-2.6294384,104.823181,2
5,39.546608,25.6433773,-5.40624237,96.79315,2
3,33.91076,13.9192533,-7.21073437,58.1189079,1
1,39.1710625,-7.232759,-5.66724634,3.93152952,1
2,0,0,0,0,0
3,41.5064659,10.4324131,20.2192917,51.3268623,2
3,41.8076,12.5903234,2.098697,75.95107,3
6,21.9840164,65.11718,-110.071648,25.3683872,1
3,42.24994,9.249694,3.94964266,50.37185,3
2,0,0,0,0,2
1,32.1567421,-4.73732233,1.543184,6.30719852,2
4,23.29606,23.5640945,18.9271164,35.802803,0
3,36.3650665,7.33507967,1.51682746,35.4614639,2
5,35.2901459,29.0133114,39.0088425,87.30408,1
5,34.92284,24.1458969,-26.2609921,76.42737,3
2,23.4705143,4.4033885,4.165209,14.8004675,0
4,38.4438057,18.1894417,4.29034948,89.21122,3
3,27.27461,6.191182,-12.1807423,19.0229263,1
1,34.7245865,-6.0671196,-0.840869665,3.44943023,2
3,35.2155037,10.8639221,4.83739328,41.81975,0
4,30.5124741,22.6034431,26.9639359,55.9269638,0
1,40.9290276,-13.8591919,16.97929,1.55844891,3
4,42.3121376,23.8892384,-19.9590626,86.45462,2
3,31.30733,11.3854513,6.74193764,41.5799065,2
1,26.8378468,-20.0056362,-17.0527077,2.31967759,0
5,25.4321556,34.9449844,-24.676054,52.7751236,0
3,38.1178741,7.19049263,-10.7482,29.48346,2
3,39.9535751,13.1528873,-14.8952732,68.16649,3
4,40.17819,20.1358967,7.36813068,98.31403,3
4,18.5898228,15.1328049,-14.1435061,17.8483562,1
2,27.80386,0.6477797,10.5261383,10.1317348,0
3,36.59823,10.687355,2.61758828,58.863636,2
2,0,0,0,0,3
2,0,0,0,0,2
5,26.7656155,36.2498665,-0.17290011,56.2820473,1
4,35.9316521,23.7249928,-9.760872,81.03104,3
2,26.536478,4.27545357,-15.2699623,16.61358,0
3,22.0657787,14.2617207,1.52157414,27.1066532,0
1,36.21022,-12.0727758,-3.35971236,2.51969552,1
3,38.71723,9.77306,-5.88187742,59.5793266,3
3,43.7634048,14.5253677,8.604184,63.3393631,2
4,32.30113,19.1733284,-5.16747046,63.6093178,1
1,27.7270622,-8.893547,-4.55464363,5.12434,1
4,31.44808,19.4163971,-0.213492185,62.5495834,1
5,33.48885,27.8342171,-21.5150146,80.66743,0
2,0,0,0,0,3
2,0,0,0,0,3
3,40.0400925,7.890682,-5.95902061,33.93958,2
3,39.71181,14.262907,29.7242184,54.69696,1
2,33.78446,4.12492,0.9391399,22.4644089,1
4,40.0524521,23.9569168,-10.2971354,103.845879,2
3,18.13519,9.643115,1.59718859,12.5459852,2
2,0,0,0,0,0
1,27.142725,-16.3683262,50.67149,2.7062602,1
1,30.7376289,-0.753349364,12.4232979,10.2300549,0
3,40.4798622,10.1309767,14.2307558,45.9244881,2
3,41.5204353,6.54412174,6.713389,44.31448,3
4,23.3851414,19.5581284,-27.3962975,33.41114,1
2,0,0,0,0,2
2,39.111702,4.224767,7.38427448,25.0747566,0
4,29.2067966,21.2069435,-1.41456687,58.45648,1
1,36.0234222,-0.365700483,3.92487836,10.4386454,0
1,43.15293,-0.309396029,29.7908211,13.9143524,2
2,0,0,0,0,2
2,30.8932743,2.4845624,-15.2810078,13.5541048,1
1,25.667902,-19.4076653,21.0884132,2.46834087,2
2,0,0,0,0,2
5,34.74557,35.4251556,-2.91928554,80.64945,2
3,33.4156227,6.61336946,-10.5788088,28.25756,1
5,29.6376762,26.8052082,-74.82969,47.5605049,2
4,36.4300575,18.7135029,-39.18865,78.11985,2
4,32.34131,20.6947269,-23.6221848,62.4150352,1
6,19.4773521,64.31437,-60.4319344,25.5084972,3
3,39.10789,9.281666,16.3573856,37.09611,2
5,29.4274883,32.826107,-6.408424,64.43099,0
2,0,0,0,0,3
2,38.2765427,4.98458672,16.46008,32.098793,1
1,35.9910622,-3.36028266,20.5145912,7.616228,1
5,31.9767456,29.3377342,20.2345085,61.7435341,1
2,0,0,0,0,1
4,37.77882,23.9401321,1.19013488,80.54085,2
5,29.8981056,45.1034,8.476755,65.0472641,0
1,31.6804142,-18.3884449,-8.781036,2.75556755,1
3,38.17254,6.655117,6.42865467,31.4045086,1
5,23.3910522,33.88089,5.28343248,45.85369,1
1,44.4801064,-2.59278083,-5.8615036,10.7964478,3
3,36.6471024,8.934284,-4.46908045,48.566246,0
2,0,0,0,0,0
4,43.1783638,23.5486412,-17.2103,97.94972,3
6,32.8915825,74.84337,-6.835641,37.3608437,2
4,43.9291763,15.9116564,-9.009066,86.24712,3
5,25.54761,29.8116264,-4.75326633,49.3939476,0
5,28.7541084,24.47819,-10.7802229,64.15963,2
3,30.9711018,11.13403,-17.3813553,34.5234451,2
2,0,0,0,0,2
5,18.68692,38.0451622,-5.02342939,32.26506,0
4,24.6408157,23.7137375,-21.328413,42.1966362,1
2,0,0,0,0,1
5,38.8515739,33.55893,-5.571138,104.684471,2
4,40.6320457,16.8388252,11.49002,86.28264,1
2,0,0,0,0,1
3,36.4356575,8.64358,9.998776,35.2206154,1
3,34.45872,11.690712,10.47043,42.1947479,1
3,42.57473,9.383143,-3.26144624,68.16891,2
2,0,0,0,0,1
1,21.2169952,-10.8261509,-1.06234,4.95728874,3
3,19.53748,13.2085218,18.44607,18.1949558,1
2,0,0,0,0,1
4,38.6485023,15.2164726,-6.78557444,73.90569,1
4,31.3361778,19.8307133,-15.6923571,61.0910072,1
1,38.5594025,-0.711305857,-14.3881674,12.33499,0
1,35.529274,-14.8711023,32.83017,2.267866,1
2,0,0,0,0,0
2,0,0,0,0,3
1,35.0696831,-5.18646955,18.7986145,3.80383754,2
3,22.6015739,11.0367308,18.662981,20.5774155,0
2,0,0,0,0,0
2,40.26011,2.0442934,22.6713257,17.6053562,2
5,28.7342854,31.1901817,-26.1063385,58.7857323,1
2,0,0,0,0,1
2,0,0,0,0,2
2,0,0,0,0,2
2,0,0,0,0,3
3,31.78773,13.9613495,-8.583461,47.7726822,2
2,0,0,0,0,1
4,26.7728615,21.1062088,32.0941544,44.7975,0
1,38.5047379,-6.33123064,28.0279541,5.164056,2
2,0,0,0,0,0
2,0,0,0,0,3
1,39.4930458,-2.8704443,7.66167068,9.411425,1
1,60.84676,-10.8603878,-3.79345036,4.664407,0
4,38.9413834,21.0122814,-5.6188035,86.77946,1
1,31.5591068,-27.8965645,20.6911888,1.38406849,1
1,44.279644,-7.93613148,-21.3905373,5.60184574,3
1,26.2009335,-18.163702,0.293509632,1.64481652,2
1,30.5317326,-11.61155,35.86409,2.78908157,1
4,34.06942,21.7596779,-17.5498161,70.1978455,1
2,0,0,0,0,2
2,21.50499,0.3848142,-10.287056,8.526891,1
5,38.9524956,37.86962,1.88855779,98.5337143,2
4,31.109724,17.1426449,-15.3027849,52.163208,0
2,0,0,0,0,1
3,35.9039764,12.4442711,9.366054,55.3037872,1
2,35.36292,2.96726084,29.3991947,18.6489582,2
1,24.7766132,-9.366495,17.0966034,2.81487727,0
4,29.3022556,20.6195812,14.982585,60.138813,0
1,29.6383171,-2.174126,11.2892542,7.58697367,1
1,32.1740341,-12.5387669,-21.6391811,3.43365574,2
5,29.1017723,36.0622177,-11.0399761,63.95723,2
5,28.8585625,33.8485641,9.927405,66.84494,1
2,0,0,0,0,0
2,0,0,0,0,0
4,34.79502,17.9974041,8.006943,64.22617,1
4,43.4773674,19.3823719,-0.3287728,91.39562,2
1,28.1716423,-24.3828545,-20.5857811,0.943108559,1
4,29.0094414,22.3058014,-32.3807869,52.2169228,1
1,25.0550385,-2.36744428,13.2662134,5.582654,0
5,19.2046547,45.59361,-69.2738647,32.3445168,3
3,38.4567146,8.426669,-26.39232,47.5655823,2
1,28.1300488,-34.9944954,9.861345,0.7787559,1
5,28.1153927,30.2894535,-24.1414223,63.47472,0
5,32.72269,43.6236954,-0.544760644,79.67492,1
2,0,0,0,0,0
4,35.40021,23.43652,5.371031,84.14145,1
4,41.49635,15.4890709,2.07869673,81.94308,0
4,33.41186,15.4366188,12.0408592,61.2082329,2
1,35.41408,-2.74301863,8.181798,7.05670071,1
4,22.8806782,18.4559784,-25.1272774,30.5608158,3
2,0,0,0,0,0
3,38.733326,7.2116847,12.9889879,44.7001839,1
5,45.5125847,28.7459335,9.86228752,124.43528,2
2,32.052845,2.4834826,6.940873,18.5445576,1
4,27.8213844,18.4437923,0.341045916,50.3075752,1
2,0,0,0,0,1
4,40.9415627,18.5136528,-12.731885,78.65729,2
3,31.78000069,12.53999996,1.519999981,49.77999878,1
5,23.8102055,33.1369858,16.620533,47.42009,0
1,16.1677227,-7.83111525,-3.67632842,5.29261255,3
3,34.6189156,12.7728529,12.3516,52.72997,3
2,0,0,0,0,2
5,17.631115,39.0743866,40.4919548,27.1957684,0
2,0,0,0,0,3
1,35.183075,-14.669879,3.80993032,2.0672996,1
2,15.5175066,5.31159544,10.5884933,8.173471,0
3,43.1189957,9.816306,-5.675928,52.7061539,3
4,44.1429939,20.0670128,31.4675159,92.12288,2
2,0,0,0,0,1
2,0,0,0,0,3
4,17.46666,18.4593868,-45.09677,19.8223457,0
2,0,0,0,0,0
5,24.2320538,25.9918022,-17.7438641,38.5279655,0
5,19.201786,38.8795433,-0.8318988,33.3420372,0
4,40.01951,17.8700867,18.51974,75.1791458,0
4,38.03821,15.171277,3.81399226,73.6103745,1
2,34.44905,0.561075866,4.888427,12.6189537,1
1,24.3726311,-1.71974587,1.43895471,7.13486767,0
1,32.3300171,-0.476492852,-27.56055,11.5311,0
6,31.49828,54.2890434,14.2318325,63.9022064,3
5,35.3094177,37.71364,-11.9774361,86.24337,1
2,40.453846,2.52926636,29.12335,20.207262,2
3,22.2433033,9.633097,-35.9205933,19.51423,1
5,23.70148,30.3880157,7.85840034,46.1313629,0
6,24.5143223,71.41929,-3.71324325,22.9357548,1
1,16.025,-21.9878521,2.25901413,1.15563023,0
5,30.9786663,48.65373,-36.24926,68.663414,1
2,0,0,0,0,2
2,0,0,0,0,1
5,51.46235,26.8192558,-18.920002,138.984756,3
5,29.76785,24.912508,-19.66637,54.06116,1
4,30.37072,16.2233963,-16.01349,51.3890724,1
1,38.7296333,-5.25429869,14.5455666,5.85982227,1
5,42.95866,38.4096642,-9.239071,114.898407,3
4,41.4461861,19.6795,-13.0275364,103.448586,1
4,21.1891823,23.3211384,0.232626513,34.370327,0
2,0,0,0,0,2
2,0,0,0,0,2
2,0,0,0,0,2
5,38.3469276,26.30462,3.4753387,86.12209,0
4,38.7459221,16.4850159,9.23522,70.62479,1
2,0,0,0,0,1
